,player_international,actual_team,number,Name,Nationalite,mois_de_naissance,jour_de_naissance,anne_de_naissance,age_actuel,taille_en_m,Poste,Pied_fort,id,Unnamed: 0,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,dico_fifa,Dribbling,Marking,Aggression,Reactions,Interceptions,Vision,Composure,Crossing,Acceleration,Strength,Balance,Agility,Penalties,Volleys,Power,Jumping,Heading,Curve,Injury,Finishing
36,False, Servette FC,12,Sylvio Ronny Rodelin, Français,novembre,18,1989,33,"1,94",Attaquant,Droit,3526,55,Ronny Rodelin,37,3173,5,7.925764905288815,6,6.260228567756712,108,58,1,0,F M S,Caen,5,7.1656728852540255,13.98076904565096,4.5871827295050025,"{'Dribbling': '69', 'Marking': 'None', 'Aggression': '43', 'Reactions': '72', 'Interceptions': '53', 'Vision': '72', 'Composure': '64', 'Crossing': '71', 'Acceleration': '55', 'Stamina': '84', 'Strength': '87', 'Balance': '59', 'Agility': '71', 'Jumping': '85', 'Heading': '72', 'Finishing': '73', 'Curve': '70', 'Penalties': '71', 'Volleys': '72'}",69,None,43,72,53,72,64,71,55,87,,71,71,72,,85,72,70,,73
37,True, OGC Nice,7,Andy Delort, Français  Algérien (depuis 2019),octobre,9,1991,31,"1,81",Attaquant axial,Droit,3530,56,Andy Delort,32,2332,5,8.412365358322859,5,4.4343456402421,70,44,5,0,F M S,Toulouse,4,6.892175316810608,10.575367487967014,2.3211255185306072,"{'Dribbling': '76', 'Marking': 'None', 'Aggression': '80', 'Reactions': '75', 'Interceptions': '27', 'Vision': '75', 'Composure': '78', 'Crossing': '71', 'Acceleration': '79', 'Stamina': '78', 'Strength': '85', 'Balance': '72', 'Agility': '71', 'Jumping': '78', 'Heading': '82', 'Finishing': '81', 'Curve': '69', 'Penalties': '72', 'Volleys': '82', 'Power': 'Header', 'id': 3530}",76,None,80,75,27,75,78,71,79,85,,71,72,82,Header,78,82,69,,81
38,False, RC Strasbourg,10,, Français Croate,décembre,10,1993,29,"1,77",Milieu offensif,,3549,57,Adrien Thomasson,36,2598,5,3.885945985093713,3,3.434115219861269,56,32,4,0,F M S,Nantes,5,3.885945985093713,11.01321461237967,5.790332537144423,"{'Dribbling': '78', 'Marking': 'None', 'Aggression': '69', 'Reactions': '77', 'Interceptions': '68', 'Vision': '78', 'Composure': '77', 'Crossing': '75', 'Acceleration': '69', 'Stamina': '77', 'Strength': '67', 'Balance': '81', 'Agility': '72', 'Jumping': '72', 'Heading': '61', 'Finishing': '70', 'Curve': '73', 'Penalties': '68', 'Volleys': '64'}",78,None,69,77,68,78,77,75,69,67,,72,68,64,,72,61,73,,70
39,False, AC Ajaccio,17,, Français,mars,29,1987,35,"1,78","Ailier, avant-centre ou milieu offensif",Droit,3561,58,Romain Hamouma,29,1857,5,6.994123477488756,4,5.0546329990029335,43,35,4,0,F M S,Saint-Etienne,5,6.994123477488756,14.81440431252122,5.191793389618397,"{'Dribbling': '77', 'Marking': 'None', 'Aggression': '60', 'Reactions': '74', 'Interceptions': '39', 'Vision': '75', 'Composure': '73', 'Crossing': '75', 'Acceleration': '69', 'Stamina': '63', 'Strength': '68', 'Balance': '74', 'Agility': '78', 'Jumping': '57', 'Heading': '67', 'Finishing': '74', 'Curve': '76', 'Penalties': '70', 'Volleys': '76', 'Injury': 'Prone'}",77,None,60,74,39,75,73,75,69,68,,78,70,76,,57,67,76,Prone,74
40,True, RCD Majorque,6,Clément Jean Camille Grenier, Français,janvier,7,1991,31,"1,87","Milieu offensif, Milieu relayeur",Droit,3568,59,Clément Grenier,16,1219,5,3.4460842199623585,4,2.352829124778509,28,35,2,0,M S,"Guingamp,Lyon",3,1.9260884150862687,4.598040446639061,2.7867830814793706,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '63', 'Reactions': '69', 'Interceptions': '62', 'Vision': '79', 'Composure': '74', 'Crossing': '77', 'Acceleration': '38', 'Stamina': '67', 'Strength': '71', 'Balance': '71', 'Agility': '64', 'Jumping': '48', 'Heading': '68', 'Finishing': '67', 'Curve': '79', 'Penalties': '73', 'Volleys': '71', 'Injury': 'Prone', 'id': 3568}",75,None,63,69,62,79,74,77,38,71,,64,73,71,,48,68,79,Prone,67
41,True, Angers SCO,23,, Français,janvier,19,1994,28,"1,79",Attaquant,Droit,3795,61,Adrien Hunou,24,1466,5,3.90197810344398,1,0.4416703032329678,25,12,1,0,F M S,Rennes,5,3.90197810344398,4.43328688852489,1.0244132056832314,"{'Dribbling': '69', 'Marking': 'None', 'Aggression': '69', 'Reactions': '70', 'Interceptions': '45', 'Vision': '61', 'Composure': '70', 'Crossing': '65', 'Acceleration': '75', 'Stamina': '70', 'Strength': '69', 'Balance': '73', 'Agility': '74', 'Jumping': '66', 'Heading': '62', 'Finishing': '67', 'Curve': '68', 'Penalties': '71', 'Volleys': '72'}",69,None,69,70,45,61,70,65,75,69,,74,71,72,,66,62,68,,67
42,False, Stade brestois 29,20,, Français,mai,25,1993,29,"1,85",Milieu offensif,,5619,63,Pierre Lees-Melou,34,2900,5,4.607660984620452,6,4.925788004882634,50,57,7,1,F M S,Nice,4,3.847565876320005,13.797703864052892,8.72727801464498,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '68', 'Reactions': '74', 'Interceptions': '67', 'Vision': '75', 'Composure': '77', 'Crossing': '75', 'Acceleration': '66', 'Stamina': '84', 'Strength': '72', 'Balance': '60', 'Agility': '72', 'Jumping': '66', 'Heading': '58', 'Finishing': '69', 'Curve': '78', 'Penalties': '65', 'Volleys': '58', 'Team': 'Player'}",75,None,68,74,67,75,77,75,66,72,,72,65,58,,66,58,78,,69
43,True, RC Strasbourg,12,Lebogang Mothiba, Sud-Africain,janvier,28,1996,26,"1,82",Attaquant,Droit,5800,66,Lebo Mothiba,14,1195,5,4.123101733624935,0,0.8429052159190178,22,13,1,0,F,Lille,5,4.123101733624935,5.265218302607536,1.2337585175409913,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '55', 'Reactions': '65', 'Interceptions': '24', 'Vision': '61', 'Composure': '73', 'Crossing': '54', 'Acceleration': '67', 'Stamina': '63', 'Strength': '70', 'Balance': '65', 'Agility': '60', 'Jumping': '66', 'Heading': '70', 'Finishing': '73', 'Curve': '59', 'Penalties': '68', 'Volleys': '69', 'Injury': 'Prone', 'id': 5800}",71,None,55,65,24,61,73,54,67,70,,60,68,69,,66,70,59,Prone,73
44,False, Atlanta United,19,Luiz de Araújo Guimarães Neto, Brésilien,juin,2,1996,26,"1,75",Ailier droit,Gauche,6012,69,Luiz Araujo,34,2031,5,4.938398576341569,3,1.8828052300959823,49,22,5,0,F M S,Lille,5,4.938398576341569,10.115223382599652,4.054713798686862,"{'Dribbling': '84', 'Marking': 'None', 'Aggression': '55', 'Reactions': '77', 'Interceptions': '33', 'Vision': '75', 'Composure': '79', 'Crossing': '75', 'Acceleration': '87', 'Stamina': '67', 'Strength': '52', 'Balance': '79', 'Agility': '90', 'Jumping': '56', 'Heading': '54', 'Finishing': '66', 'Curve': '75', 'Penalties': '62', 'Volleys': '66'}",84,None,55,77,33,75,79,75,87,52,,90,62,66,,56,54,75,,66
45,True, Benfica Lisbonne(en prêt du Paris Saint-Germain),93,, Allemand,septembre,21,1993,29,"1,85",Milieu relayeur / Milieu offensif / Ailier,Ambidextre,152,70,Julian Draxler,30,1714,4,3.3340963013470173,5,4.629303775727749,23,26,1,0,F M S,Paris Saint Germain,4,3.3340963013470173,21.660612519830465,15.135951280593872,"{'Dribbling': '83', 'Marking': 'None', 'Aggression': '56', 'Reactions': '78', 'Interceptions': '66', 'Vision': '81', 'Composure': '82', 'Crossing': '79', 'Acceleration': '74', 'Stamina': '66', 'Strength': '66', 'Balance': '73', 'Agility': '79', 'Jumping': '76', 'Heading': '64', 'Finishing': '74', 'Curve': '77', 'Penalties': '65', 'Volleys': '77', 'Finesse': 'Shot'}",83,None,56,78,66,81,82,79,74,66,,79,65,77,,76,64,77,,74
46,True, Valenciennes FC,26,, Français,juillet,28,1985,37,"1,77",Défenseur droit,Droit,967,71,Mathieu Debuchy,15,1318,4,2.4607455981895328,0,1.1278342753648758,19,14,1,0,D,Saint-Etienne,4,2.4607455981895328,6.160844869911671,3.726310906931758,"{'Dribbling': '65', 'Marking': 'None', 'Aggression': '73', 'Reactions': '73', 'Interceptions': '73', 'Vision': '64', 'Composure': '75', 'Crossing': '68', 'Acceleration': '62', 'Stamina': '67', 'Strength': '70', 'Balance': '69', 'Agility': '70', 'Jumping': '80', 'Heading': '68', 'Finishing': '62', 'Curve': '72', 'Penalties': '63', 'Volleys': '61', 'Injury': 'Prone', 'Team': 'Player'}",65,None,73,73,73,64,75,68,62,70,,70,63,61,,80,68,72,Prone,62
47,True, Espanyol de Barcelone,17,Martin Braithwaite Christensen, Danois,juin,5,1991,31,"1,80",Attaquant polyvalent,Droit,3211,72,Martin Braithwaite,14,914,4,4.6654406152665615,3,2.1360220685601234,23,7,3,0,F S,Bordeaux,4,4.6654406152665615,7.89582135528326,2.1761293979361653,"{'Dribbling': '78', 'Marking': 'None', 'Aggression': '68', 'Reactions': '77', 'Interceptions': '31', 'Vision': '74', 'Composure': '76', 'Crossing': '68', 'Acceleration': '79', 'Stamina': '75', 'Strength': '75', 'Balance': '69', 'Agility': '81', 'Jumping': '82', 'Heading': '67', 'Finishing': '77', 'Curve': '71', 'Penalties': '73', 'Volleys': '75'}",78,None,68,77,31,74,76,68,79,75,,81,73,75,,82,67,71,,77
48,True, West Ham United,14,Gnaly Maxwel Cornet, Ivoirien Français,septembre,27,1996,26,"1,79", Ailier gauche / Latéral gauche,Gauche,3278,73,Maxwel Cornet,30,1248,4,2.922212023288012,6,2.709474105387926,31,26,1,0,F M S,Lyon,4,2.922212023288012,6.025444699451327,2.195373079739511,"{'Dribbling': '79', 'Marking': 'None', 'Aggression': '72', 'Reactions': '71', 'Interceptions': '66', 'Vision': '70', 'Composure': '67', 'Crossing': '73', 'Acceleration': '86', 'Stamina': '89', 'Strength': '72', 'Balance': '78', 'Agility': '82', 'Jumping': '77', 'Heading': '70', 'Finishing': '75', 'Curve': '71', 'Penalties': '64', 'Volleys': '72'}",79,None,72,71,66,70,67,73,86,72,,82,64,72,,77,70,71,,75
49,True, Qatar SC,,Javier Matías Pastore, Argentin   Italien[1],juin,20,1989,33,"1,87",Milieu offensif / Ailier,Droit,3295,74,Javier Pastore,25,1342,4,2.051448805257678,5,4.106628727167845,24,27,2,0,F M S,Paris Saint Germain,4,2.051448805257678,13.175899159163237,9.027997992932796,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '62', 'Reactions': '59', 'Interceptions': '64', 'Vision': '79', 'Composure': '69', 'Crossing': '67', 'Acceleration': '63', 'Stamina': '33', 'Strength': '51', 'Balance': '74', 'Agility': '73', 'Jumping': '42', 'Heading': '49', 'Finishing': '71', 'Curve': '79', 'Penalties': '68', 'Volleys': '78', 'Injury': 'Prone'}",75,None,62,59,64,79,69,67,63,51,,73,68,78,,42,49,79,Prone,71
50,True, RB Leipzig,18,Christopher Alan Nkunku, Français,novembre,14,1997,25,"1,75",Milieu offensif / Ailier/ Attaquant,Droit,3300,75,Christopher Nkunku,20,615,4,2.613045159727335,0,0.4945923984050751,20,4,0,0,F M S,Paris Saint Germain,4,2.613045159727335,7.154546916484833,4.28448498994112,"{'Dribbling': '89', 'Marking': 'None', 'Aggression': '59', 'Reactions': '85', 'Interceptions': '67', 'Vision': '85', 'Composure': '81', 'Crossing': '81', 'Acceleration': '87', 'Stamina': '78', 'Strength': '64', 'Balance': '90', 'Agility': '88', 'Jumping': '59', 'Heading': '61', 'Finishing': '86', 'Curve': '82', 'Penalties': '67', 'Volleys': '70', 'Finesse': 'Shot'}",89,None,59,85,67,85,81,81,87,64,,88,67,70,,59,61,82,,86
51,True, LOSC Lille,8,Jonas Serge Martin, Français,avril,9,1990,32,"1,84",Milieu de terrain,Droit,3346,76,Jonas Martin,36,3067,4,4.026144810952246,2,2.957592887803912,27,43,6,0,M,Strasbourg,1,1.7458600038662553,8.72630818001926,6.131511336192489,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '73', 'Reactions': '78', 'Interceptions': '72', 'Vision': '76', 'Composure': '79', 'Crossing': '72', 'Acceleration': '56', 'Stamina': '75', 'Strength': '73', 'Balance': '68', 'Agility': '68', 'Jumping': '61', 'Heading': '59', 'Finishing': '64', 'Curve': '75', 'Penalties': '76', 'Volleys': '63', 'Injury': 'Prone'}",75,None,73,78,72,76,79,72,56,73,,68,76,63,,61,59,75,Prone,64
52,True, FC Cologne,28,, Tunisien Français,mai,10,1995,27,"1,85",Milieu défensif,Droit,3347,77,Ellyes Skhiri,35,3055,4,2.0781628135591745,1,1.1993459006771443,39,32,8,0,M,Montpellier,4,2.0781628135591745,8.83870124258101,7.087731943465769,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '77', 'Reactions': '78', 'Interceptions': '85', 'Vision': '67', 'Composure': '75', 'Crossing': '67', 'Acceleration': '65', 'Stamina': '91', 'Strength': '67', 'Balance': '64', 'Agility': '74', 'Jumping': '76', 'Heading': '75', 'Finishing': '73', 'Curve': '72', 'Penalties': '58', 'Volleys': '60'}",74,None,77,78,85,67,75,67,65,67,,74,58,60,,76,75,72,,73
53,False, Henan Songshan Longmen,25,Guido Marcelo Carrillo, Argentin Italien,mai,25,1991,31,"1,91",Attaquant,Droit,3424,78,Guido Carrillo,15,410,4,2.712175514549017,0,0.0839594006538391,13,3,0,0,F S,Monaco,4,2.712175514549017,2.014433838427067,0.7770791966468096,"{'Dribbling': '71', 'Marking': '43', 'Aggression': '72', 'Reactions': '71', 'Interceptions': '34', 'Vision': '59', 'Composure': '70', 'Crossing': '34', 'Acceleration': '34', 'Stamina': '62', 'Strength': '76', 'Balance': '53', 'Agility': '64', 'Jumping': '77', 'Heading': '80', 'Finishing': '72', 'Curve': '46', 'Penalties': '75', 'Volleys': '77', 'Power': 'Header'}",71,43,72,71,34,59,70,34,34,76,,64,75,77,Header,77,80,46,,72
54,True, SM Caen,9,, Français,janvier,22,1992,30,"1,83",Attaquant,,3460,79,Benjamin Jeannot,24,1396,4,3.202693046070636,1,0.9132145866751672,28,12,4,0,F M S,Dijon,4,3.202693046070636,5.4481691643595695,1.8307743091136213,"{'Dribbling': '62', 'Marking': 'None', 'Aggression': '52', 'Reactions': '70', 'Interceptions': '31', 'Vision': '56', 'Composure': '66', 'Crossing': '50', 'Acceleration': '63', 'Stamina': '40', 'Strength': '70', 'Balance': '67', 'Agility': '77', 'Jumping': '77', 'Heading': '63', 'Finishing': '67', 'Curve': '56', 'Penalties': '66', 'Volleys': '66', 'Finesse': 'Shot'}",62,None,52,70,31,56,66,50,63,70,,77,66,66,,77,63,56,,67
55,False, Stade rennais FC,20,, Français,février,2,1993,29,"1,75",Milieu de terrain,Gauche,5655,83,Flavien Tait,31,2258,4,4.06882513128221,3,5.112762744538486,58,38,4,1,M S,Angers,4,4.06882513128221,12.794982549734414,6.498629923909903,"{'Dribbling': '80', 'Marking': 'None', 'Aggression': '70', 'Reactions': '77', 'Interceptions': '69', 'Vision': '77', 'Composure': '77', 'Crossing': '72', 'Acceleration': '74', 'Stamina': '82', 'Strength': '60', 'Balance': '78', 'Agility': '72', 'Jumping': '53', 'Heading': '52', 'Finishing': '70', 'Curve': '76', 'Penalties': '61', 'Volleys': '65'}",80,None,70,77,69,77,77,72,74,60,,72,61,65,,53,52,76,,70
56,True, Borussia Dortmund,24,, Belge,septembre,12,1991,31,"1,91",Latéral droit,Droit,5680,84,Thomas Meunier,24,1563,4,0.7691907938569784,4,4.488577606156468,11,22,3,0,D S,Paris Saint Germain,4,0.7691907938569784,10.525513591244817,7.814338155090809,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '75', 'Reactions': '73', 'Interceptions': '74', 'Vision': '73', 'Composure': '74', 'Crossing': '82', 'Acceleration': '67', 'Stamina': '83', 'Strength': '84', 'Balance': '47', 'Agility': '62', 'Jumping': '74', 'Heading': '80', 'Finishing': '70', 'Curve': '76', 'Penalties': '65', 'Volleys': '77'}",75,None,75,73,74,73,74,82,67,84,,62,65,77,,74,80,76,,70
57,True, Palmeiras,17,Giovani Henrique Amorim da Silva, Brésilien,janvier,1er,2004,19,"1,82",Attaquant,Gauche,5681,85,Giovani Lo Celso,33,1765,4,2.939004629850388,3,2.154253961518407,38,18,2,0,M S,Paris Saint Germain,4,2.939004629850388,15.722325367853044,13.108504364266992,"{'Dribbling': '85', 'Marking': 'None', 'Aggression': '82', 'Reactions': '82', 'Interceptions': '70', 'Vision': '85', 'Composure': '83', 'Crossing': '78', 'Acceleration': '74', 'Stamina': '75', 'Strength': '69', 'Balance': '80', 'Agility': '81', 'Jumping': '56', 'Heading': '62', 'Finishing': '73', 'Curve': '82', 'Penalties': '65', 'Volleys': '71', 'Finesse': 'Shot'}",85,None,82,82,70,85,83,78,74,69,,81,65,71,,56,62,82,,73
58,True, Petrolul Ploiești,92,Harrison Manzala Tusumgama, Française  Congolaise (RDC),mars,6,1994,28,"1,78",Milieu offensif,Droit,5964,86,Harrison Manzala,37,1862,4,2.528071330860257,3,1.6858461424708366,32,8,3,0,M S,Amiens,3,1.7679758314043283,4.766269071958959,1.5296091064810753,"{'Dribbling': '66', 'Marking': '32', 'Aggression': '59', 'Reactions': '64', 'Interceptions': '31', 'Vision': '61', 'Composure': '64', 'Crossing': '58', 'Acceleration': '70', 'Stamina': '55', 'Strength': '48', 'Balance': '71', 'Agility': '78', 'Jumping': '81', 'Heading': '62', 'Finishing': '59', 'Curve': '56', 'Penalties': '55', 'Volleys': '57'}",66,32,59,64,31,61,64,58,70,48,,78,55,57,,81,62,56,,59
59,True,,,, Algérien Français,février,8,1992,30,"1,72",Attaquant,Droit,5979,87,Idriss Saadi,26,916,4,3.747024431824684,0,0.3152451040223241,32,7,1,0,F S,Strasbourg,4,3.747024431824684,3.83109063655138,0.2177323969081044,"{'Marking': '40', 'Tackling': '35', 'Composure': '60', 'Passing': '82', 'Acceleration': '35', 'Pace': '75', 'Balance': '60', 'Heading': '35', 'id': 5979}",,40,,,,,60,,35,,,,,,,,35,,,
60,True, Newcastle United,10,Allan Irénée Saint-Maximin, Français,mars,12,1997,25,"1,73",Attaquant polyvalent / Ailier,Droit,101,89,Allan Saint-Maximin,31,2292,3,3.186475024558604,7,4.775607420131564,39,46,1,0,F M S,"Monaco,Nice",3,3.186475024558604,10.995574977248909,5.429664129391313,"{'Dribbling': '92', 'Marking': 'None', 'Aggression': '43', 'Reactions': '78', 'Interceptions': '20', 'Vision': '75', 'Composure': '83', 'Crossing': '73', 'Acceleration': '91', 'Stamina': '77', 'Strength': '73', 'Balance': '89', 'Agility': '93', 'Jumping': '73', 'Heading': '53', 'Finishing': '72', 'Curve': '76', 'Penalties': '58', 'Volleys': '63'}",92,None,43,78,20,75,83,73,91,73,,93,58,63,,73,53,76,,72
61,True, Karmiótissa FC,87,, Togolais Français,mai,7,1987,35,"1,76",Milieu de terrain,,1581,90,Serge Gakpe,29,1852,3,3.827913749963045,3,1.1426129834726453,30,17,1,0,M S,Amiens,3,3.827913749963045,5.826041609048843,1.8094117483124137,"{'Dribbling': '71', 'Marking': '30', 'Aggression': '41', 'Reactions': '61', 'Interceptions': '31', 'Vision': '65', 'Composure': '55', 'Crossing': '66', 'Acceleration': '81', 'Stamina': '61', 'Strength': '68', 'Balance': '80', 'Agility': '78', 'Jumping': '80', 'Heading': '67', 'Finishing': '64', 'Curve': '58', 'Penalties': '67', 'Volleys': '65'}",71,30,41,61,31,65,55,66,81,68,,78,67,65,,80,67,58,,64
62,True, Benevento Calcio,15,Kamil Jacek Glik," Polonais Allemand[1],[2]",février,3,1988,34,"1,90",Défenseur central,Droit,1800,91,Kamil Glik,36,3240,3,3.0869818832725286,3,1.9664212577044964,23,8,8,0,D,Monaco,3,3.0869818832725286,6.932592733763158,6.438571429811418,"{'Dribbling': '49', 'Marking': 'None', 'Aggression': '80', 'Reactions': '70', 'Interceptions': '71', 'Vision': '23', 'Composure': '75', 'Crossing': '29', 'Acceleration': '34', 'Stamina': '63', 'Strength': '86', 'Balance': '50', 'Agility': '32', 'Jumping': '81', 'Heading': '75', 'Finishing': '27', 'Curve': '35', 'Penalties': '39', 'Volleys': '17', 'Power': 'Header'}",49,None,80,70,71,23,75,29,34,86,,32,39,17,Header,81,75,35,,27
63,True, Fulham FC,31,Issa Laye Lucas Jean Diop, Français,janvier,9,1997,25,"1,94",Défenseur,Droit,3203,92,Issa Diop,34,3060,3,1.893820377998054,0,0.4691642820835113,18,5,8,0,D,Toulouse,3,1.893820377998054,4.458621958270669,4.063121952116489,"{'Dribbling': '50', 'Marking': 'None', 'Aggression': '79', 'Reactions': '73', 'Interceptions': '79', 'Vision': '43', 'Composure': '70', 'Crossing': '37', 'Acceleration': '54', 'Stamina': '63', 'Strength': '85', 'Balance': '47', 'Agility': '52', 'Jumping': '74', 'Heading': '76', 'Finishing': '30', 'Curve': '32', 'Penalties': '44', 'Volleys': '48', 'Solid': 'Player'}",50,None,79,73,79,43,70,37,54,85,,52,44,48,,74,76,32,,30
64,True, LOSC Lille,21,Benjamin Michel Édouard André, Français,août,3,1990,32,"1,77",Milieu de terrain,,3223,93,Benjamin André,34,3024,3,3.778927817940712,3,1.770815448835492,32,34,10,1,M,Rennes,3,3.778927817940712,8.681665462441742,6.459783092141151,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '87', 'Reactions': '78', 'Interceptions': '80', 'Vision': '72', 'Composure': '76', 'Crossing': '70', 'Acceleration': '62', 'Stamina': '90', 'Strength': '79', 'Balance': '71', 'Agility': '70', 'Jumping': '93', 'Heading': '80', 'Finishing': '61', 'Curve': '68', 'Penalties': '66', 'Volleys': '56', 'Solid': 'Player'}",75,None,87,78,80,72,76,70,62,79,,70,66,56,,93,80,68,,61
65,True, US Orléans,18,, Centrafricain Français,novembre,6,1990,32,"1,91",Défenseur central,,3257,94,Cédric Yambéré,32,2830,3,1.1158797219395638,0,0.2982159061357379,8,7,7,2,D S,Dijon,3,1.1158797219395638,5.4105504155159,5.102629713714123,"{'Dribbling': '52', 'Marking': '70', 'Aggression': '72', 'Reactions': '60', 'Interceptions': '67', 'Vision': '43', 'Composure': '60', 'Crossing': '30', 'Acceleration': '65', 'Stamina': '71', 'Strength': '80', 'Balance': '46', 'Agility': '35', 'Jumping': '74', 'Heading': '70', 'Finishing': '28', 'Curve': '28', 'Penalties': '34', 'Volleys': '34'}",52,70,72,60,67,43,60,30,65,80,,35,34,34,,74,70,28,,28
